2.229025338679249,3.8107669520666474
2.1847008260531053,3.0820666062848248
2.5792011287165177,4.246913248755424
2.7087111024788837,3.0669999540381165
2.146339113972187,3.6526863249401225
2.3570547952812912,3.1658084570138563
5.811932830172658,6.917813283604857
2.0114143476321042,3.240523615595028
2.406609526161054,4.137497167616775
3.1486097852457022,6.778219633937302
2.6265646406184633,3.8145509269448734
2.407115040982771,5.34557625552984
4.022954060355463,4.148763893329097
1.9447397649500564,2.8076902344148134
2.5582041283567993,3.764439617298057
2.626785465238943,4.707205579373115
3.319326800551492,4.524297569741424
2.376361584073096,2.529386237501565
2.952664682418414,4.250670459565902
2.7469580209158804,3.8368194904774313
11.755352249217365,28.99262451588766
2.5365873130530283,5.999844924262396
2.6470718377960365,3.2607625304793806
2.4397025368989436,2.7329497157039158
2.4691055802845567,5.1915796533610745
2.9158936982322983,6.702345719258169
1.9400753348309032,3.398531426307684
2.385793361839754,4.123114881237318
3.353992163843269,5.029557763419744
2.38340984795251,3.0302048657997678
1.9434601488086727,2.15299259160013
1.973975085527174,2.9851891267874984
6.062507987452786,10.459562179125616
2.051052452724243,2.9911541808874405
3.1153402477613903,4.461403213681051
4.086165044476183,8.324443079230685
2.1404082304490104,3.672088706205685
2.384841584454505,3.821414818565531
3.1343086559222355,3.46324172828538
2.144606132813064,4.515236215246972
2.0162918119541935,3.0940812752257116
2.068257832177561,2.460910429911366
2.4762615392615124,3.2513983268160866
2.7799496959870655,4.61486957383745
2.716769961766968,3.623780241319851
2.875555114391421,4.578282831756348
2.248869310066313,2.72303595170953
2.496956334653061,3.9114689303663988
3.3612615913101282,6.080081570658007
3.4952502446327,3.929674679257961
2.7074324318322818,2.9258827535076697
2.3475713314015314,3.473428420898849
2.7976724667114086,3.532957814363879
2.4119080218700923,3.4218326551939624
2.782772182368442,2.8493594793542742
2.3040420981930403,2.973863021007528
3.050173366104761,4.144503301071256
2.253910395677177,3.8008133136906936
2.5133150325210405,4.451471235705333
2.4685575974147542,3.231203416709693
3.363384480261013,4.17861892153806
2.192591234150721,3.7422106093129224
3.0945490133775695,4.226696474859092
2.4066571110752095,5.211761881447176
2.9900981956599817,3.7319362200332424
2.6287970731318997,3.4557275724721785
3.028848632912957,4.308590347455601
2.0780316765391023,2.159133079409721
2.533310429599885,5.424019590081878
2.343392841631261,5.178467986389856
2.6364475726875916,4.047901716913889
2.061938111597862,2.781674845223122
3.3312419561642668,10.242330322643381
2.3289908511992037,4.962626915248697
2.333403540943336,2.767790481973901
2.908684278601819,3.3472822637690633
3.011803300058599,5.216591686354687
2.33829622828382,2.539371628806357
1.9121382880651694,2.534429538504398
2.6290570709362284,6.342547580144485
2.5132822615672006,4.124810010434054
2.37769605430581,3.558175346463919
2.14203473762791,2.755555475323244
2.425070990330533,2.8712708983750694
3.0416775481985203,4.362912397397963
3.292027078566592,7.839024110053931
2.7017363866610875,4.7981755611307735
2.275678568349283,3.037954601778738
2.72705179779228,4.142660749667398
2.3801986189585773,3.6500997770619437
2.4826060785434683,6.317934755317991
2.3407666297165344,3.6882780629881267
2.0932477997603414,2.779641528562517
2.1380818021977497,3.581669960621737
2.272824923838271,2.7779899777073505
2.709254631648049,3.5529226208013345
2.21248915710068,3.070209654758294
3.106897627895156,5.869586354354614
2.4508769602078213,2.83790754318115
2.0010802330109896,4.2191062512272035
